Data,Produto,Quantidade,Valor_Unitario
2022-11-21,Blusa de Tule,41.0,67.0
2022-08-04,Macacão Longo,85.0,204.0
2022-05-13,Shorts,,389.0
2022-01-30,Suéter,66.0,272.0
2022-10-21,Vestido Transpassado,,190.0
2022-10-26,Casaco,,263.0
2022-10-04,Blazer,69.0,211.0
2022-10-28,Sandália de Salto,,406.0
2022-08-17,Vestido Tomara que Caia,35.0,146.0
2022-12-31,Sapatênis,29.0,
2022-01-14,Shorts,21.0,174.0
2022-07-04,Boné,83.0,54.0
2022-01-05,Óculos,30.0,447.0
2022-10-09,Macacão Curto,,53.0
2022-05-30,Cardigan,18.0,264.0
2022-11-26,Blusa de Crochê,,465.0
2022-09-09,Blusa de Frio,37.0,
2022-04-24,Chinelo,30.0,
2022-04-22,Camisa Jeans,78.0,254.0
2022-04-17,Body,,
2022-12-28,Short Saia,,396.0
2022-06-08,Blusa de Crochê,72.0,474.0
2022-03-13,Blusa,42.0,498.0
2022-08-29,Sandália de Salto,,102.0
2022-07-05,Camiseta Manga Longa,96.0,308.0
2022-08-27,Terno,26.0,133.0
2022-12-13,Body,26.0,
2022-04-21,Saia Jeans,,395.0
2022-07-10,Cardigan,,457.0
2022-07-06,Calça Social,,294.0
2022-08-22,Camiseta Básica,,230.0
2022-09-08,Macacão,37.0,
2022-04-24,Casaco,8.0,
2022-09-18,Sandália Rasteira,91.0,60.0
2022-12-20,Bermuda,,171.0
2022-03-29,Meia,64.0,276.0
2022-12-07,Jaqueta de Couro,,148.0
2022-11-05,Sapato de Salto,82.0,336.0
2022-11-13,Jaqueta de Couro,17.0,
2022-07-20,Vestido Tomara que Caia,22.0,415.0
2022-02-13,Bolsa,83.0,164.0
2022-01-01,Camisa Social,49.0,
2022-06-27,Vestido Rodado,18.0,
2022-11-02,Moletom,,127.0
2022-01-01,Blusa Ciganinha,,
2022-12-04,Pulseira,,371.0
2022-06-30,Camisa Manga Curta,44.0,294.0
2022-11-02,Camisa Xadrez,28.0,421.0
2022-03-31,Vestido com Fenda,89.0,365.0
2022-05-25,Calça,91.0,347.0
2022-09-13,Luvas,93.0,102.0
2022-12-08,Bermuda,46.0,200.0
2022-04-24,Camisa Xadrez,84.0,271.0
2022-04-23,Jaqueta,45.0,124.0
2022-03-08,Camisa Manga 3/4,1.0,433.0
2022-09-29,Jaqueta Jeans,26.0,381.0
2022-07-13,Jaqueta Jeans,,372.0
2022-11-17,Sandália de Salto,,369.0
2022-06-02,Brinco,27.0,244.0
2022-06-12,Vestido Longo,16.0,350.0
2022-05-26,Vestido Transpassado,63.0,385.0
2022-03-16,Jaqueta,,487.0
2022-12-06,Camiseta,54.0,415.0
2022-10-15,Suéter,,
2022-06-27,Jaqueta,46.0,
2022-03-17,Vestido Godê,4.0,
2022-03-18,Short Saia,65.0,61.0
2022-12-19,Casaco,47.0,362.0
2022-10-03,Cachecol,61.0,432.0
2022-05-23,Vestido Chemise,,143.0
2022-12-09,Sutiã,,98.0
2022-09-18,Relógio,,
2022-01-05,Saia Plissada,87.0,225.0
2022-05-13,Blusa de Renda,80.0,141.0
2022-03-13,Vestido Ciganinha,16.0,488.0
2022-09-17,Camisa Listrada,56.0,83.0
2022-08-23,Regata Cavada,,312.0
2022-01-17,Shorts,66.0,65.0
2022-02-13,Mochila,98.0,493.0
2022-03-07,Camisa Jeans,84.0,367.0
2022-01-15,Meia,70.0,331.0
2022-04-06,Camisa Manga Curta,,429.0
2022-02-13,Saia Plissada,56.0,
2022-10-23,Camisa Listrada,,452.0
2022-10-04,Body,10.0,294.0
2022-10-13,Jaqueta Jeans,,411.0
2022-10-11,Saia de Couro,82.0,493.0
2022-04-09,Vestido Longuete,94.0,282.0
2022-02-05,Blusa de Tricot,49.0,
2022-11-25,Macacão,12.0,132.0
2022-07-25,Vestido Longuete,96.0,429.0
2022-12-23,Vestido Rodado,95.0,354.0
2022-05-01,Jaqueta de Couro,,356.0
2022-06-28,Blusa de Frio,63.0,323.0
2022-02-06,Blusa Manga Longa,,253.0
2022-12-16,Relógio,91.0,486.0
2022-11-06,Sapatênis,24.0,418.0
2022-10-28,Blazer,,349.0
2022-03-08,Meia,,315.0
2022-08-04,Calça Legging,,70.0
2022-03-18,Vestido Ciganinha,11.0,424.0
2022-01-22,Chinelo,,190.0
2022-09-24,Top,49.0,159.0
2022-05-27,Jaqueta,81.0,52.0
2022-11-27,Calça Legging,32.0,164.0
2022-09-09,Cardigan,,500.0
2022-06-27,Sapatênis,,349.0
2022-10-20,Chinelo,17.0,311.0
2022-06-17,Sandalia,,411.0
2022-12-11,Body,,461.0
2022-05-01,Casaco,5.0,489.0
2022-10-25,Camiseta Básica,,480.0
2022-12-25,Blusa Manga Longa,21.0,256.0
2022-02-16,Boné,52.0,498.0
2022-09-20,Bolsa,,255.0
2022-04-04,Vestido Rodado,80.0,423.0
2022-11-03,Jaqueta Jeans,,269.0
2022-01-13,Lenço,14.0,
2022-07-27,Sandália Rasteira,,298.0
2022-04-20,Bolsa,49.0,412.0
2022-08-12,Camiseta Básica,38.0,221.0
2022-04-09,Jaqueta,32.0,425.0
2022-09-15,Vestido Transpassado,,451.0
2022-04-10,Moletom,85.0,305.0
2022-07-04,Vestido Chemise,42.0,169.0
2022-06-01,Jaqueta Jeans,14.0,195.0
2022-11-10,Saia,,90.0
2022-09-07,Sapatilha,38.0,294.0
2022-09-17,Blusa Ciganinha,33.0,
2022-07-31,Macacão Longo,70.0,244.0
2022-11-05,Cardigan,,354.0
2022-05-30,Moletom,67.0,75.0
2022-09-23,Cardigan,,
2022-10-17,Meia,,205.0
2022-07-27,Botas,8.0,335.0
2022-02-18,Vestido Longuete,36.0,129.0
2022-12-11,Saia Longa,35.0,93.0
2022-12-29,Saia Jeans,93.0,260.0
2022-11-06,Camisa Manga 3/4,93.0,415.0
2022-12-30,Saia,,
2022-10-13,Cardigan,33.0,335.0
2022-12-26,Top,30.0,133.0
2022-12-29,Chinelo,56.0,449.0
2022-07-14,Moletom,28.0,
2022-04-19,Vestido Transpassado,59.0,462.0
2022-05-23,Short Saia,15.0,211.0
2022-10-21,Jaqueta de Couro,100.0,50.0
2022-05-02,Vestido Longuete,,160.0
2022-06-18,Sandália de Salto,,329.0
2022-05-03,Macacão,99.0,216.0
2022-07-12,Casaco,20.0,
2022-01-23,Camisa Polo,70.0,123.0
2022-05-10,Short Saia,16.0,340.0
2022-06-09,Blusa de Tricot,,
2022-03-27,Camisa Xadrez,,113.0
2022-11-26,Sutiã,,158.0
2022-11-20,Casaco,3.0,
2022-05-24,Terno,42.0,495.0
2022-02-22,Blazer,25.0,
2022-10-26,Camiseta,76.0,165.0
2022-06-28,Sandália Rasteira,58.0,298.0
2022-03-01,Vestido Curto,84.0,379.0
2022-08-20,Botas,24.0,
2022-03-28,Camiseta,8.0,
2022-05-23,Casaco,45.0,
2022-07-31,Vestido com Fenda,,96.0
2022-11-01,Blusa de Tricot,56.0,135.0
2022-12-05,Vestido com Fenda,24.0,73.0
2022-09-13,Saia,,337.0
2022-11-19,Camisa,,
2022-05-21,Blusa Ciganinha,53.0,194.0
2022-11-19,Vestido Rodado,73.0,474.0
2022-06-01,Jaqueta de Couro,20.0,242.0
2022-05-30,Vestido Tomara que Caia,72.0,175.0
2022-03-07,Vestido Curto,74.0,
2022-02-17,Blusa de Frio,,129.0
2022-11-30,Cinto,17.0,429.0
2022-06-02,Luvas,20.0,321.0
2022-09-22,Calça Legging,,281.0
2022-03-22,Luvas,,407.0
2022-07-16,Lenço,95.0,326.0
2022-04-29,Camisa,32.0,213.0
2022-12-23,Bolsa,,369.0
2022-06-19,Camiseta Manga Longa,18.0,229.0
2022-11-17,Blusa de Frio,,467.0
2022-04-02,Camisa Polo,,256.0
2022-07-13,Blusa de Crochê,,
2022-02-06,Saia de Couro,,87.0
2022-06-09,Tênis,,361.0
2022-03-23,Calça,,202.0
2022-02-13,Camisa Polo,46.0,424.0
2022-04-25,Top,81.0,483.0
2022-05-27,Top,11.0,361.0
2022-09-12,Camiseta Básica,32.0,
2022-02-01,Gravata,,109.0
2022-09-04,Lenço,,219.0
2022-11-11,Mochila,,116.0
2022-03-17,Cachecol,33.0,234.0
2022-04-09,Jaqueta Jeans,95.0,103.0
2022-05-16,Vestido Tubinho,,170.0
2022-03-08,Sutiã,25.0,360.0
2022-09-25,Camisa Listrada,,
2022-11-28,Camisa,8.0,385.0
2022-12-24,Blazer,35.0,431.0
2022-06-03,Vestido Tomara que Caia,24.0,413.0
2022-07-15,Jaqueta de Couro,88.0,407.0
2022-10-27,Jaqueta de Couro,46.0,182.0
2022-07-27,Macacão Curto,39.0,51.0
2022-12-25,Cinto,,448.0
2022-10-09,Shorts,45.0,205.0
2022-10-04,Casaco,86.0,476.0
2022-10-18,Camisa,,126.0
2022-08-24,Calça Legging,63.0,55.0
2022-12-15,Sapatênis,79.0,174.0
2022-11-29,Camisa,,322.0
2022-10-23,Pulseira,56.0,412.0
2022-07-31,Chinelo,29.0,100.0
2022-03-14,Vestido,28.0,458.0
2022-01-12,Camisa Manga 3/4,26.0,346.0
2022-10-17,Camisa Manga Curta,,459.0
2022-05-31,Gravata,76.0,
2022-04-08,Calça Jeans,27.0,117.0
2022-07-23,Vestido Longuete,,
2022-10-07,Terno,37.0,169.0
2022-12-30,Vestido,97.0,238.0
2022-07-06,Sandália Rasteira,37.0,
2022-10-03,Saia,,389.0
2022-02-19,Vestido Transpassado,43.0,
2022-07-09,Cardigan,24.0,148.0
2022-11-23,Sapato de Salto,17.0,
2022-09-28,Vestido com Fenda,52.0,153.0
2022-10-11,Camiseta Manga Longa,60.0,
2022-07-17,Cachecol,58.0,497.0
2022-01-21,Macacão,,88.0
2022-10-17,Cinto,34.0,238.0
2022-08-23,Luvas,20.0,373.0
2022-07-02,Saia de Couro,,86.0
2022-08-11,Sapato Social,,310.0
2022-04-22,Sutiã,9.0,
2022-11-02,Sandália Rasteira,72.0,
2022-11-19,Camisa Manga 3/4,,422.0
2022-09-29,Vestido Longo,,228.0
2022-02-24,Calça Jeans,59.0,293.0
2022-11-17,Óculos,9.0,240.0
2022-10-07,Camisa,86.0,278.0
2022-04-24,Camiseta Estampada,,292.0
2022-01-26,Relógio,,277.0
2022-09-22,Camiseta Básica,29.0,210.0
2022-11-20,Óculos,,285.0
2022-12-23,Sandália Rasteira,59.0,
2022-06-11,Saia de Couro,70.0,325.0
2022-05-05,Sapato Social,19.0,139.0
2022-04-16,Camiseta,85.0,263.0
2022-08-07,Vestido Longuete,,196.0
2022-05-14,Vestido de Festa,37.0,308.0
2023-01-01,Saia Longa,,417.0
2022-01-27,Jaqueta de Couro,21.0,
2022-05-13,Meia,87.0,100.0
2022-08-21,Casaco,35.0,392.0
2022-03-18,Short Saia,98.0,253.0
2022-07-07,Sapatênis,,172.0
2022-06-04,Cachecol,64.0,
2022-01-07,Macacão Longo,5.0,336.0
2022-11-14,Botas,,52.0
2022-10-02,Saia Midi,,
2022-02-08,Vestido Longo,,
2022-11-09,Luvas,,186.0
2022-08-20,Sapato de Salto,84.0,311.0
2022-05-12,Blusa de Frio,1.0,206.0
2022-12-09,Camisa Manga 3/4,,496.0
2022-08-08,Regata,,
2022-10-24,Tênis,57.0,448.0
2022-08-19,Blusa de Crochê,,65.0
2022-09-17,Sutiã,54.0,172.0
2022-11-20,Jaqueta Jeans,,169.0
2022-10-04,Vestido Rodado,53.0,451.0
2022-12-19,Blusa de Alça,,235.0
2022-01-30,Tênis,57.0,317.0
2022-08-16,Vestido Rodado,,145.0
2022-02-16,Macacão Curto,,390.0
2022-01-04,Vestido de Festa,1.0,384.0
2022-12-18,Blusa de Crochê,,141.0
2023-01-01,Vestido Transpassado,75.0,293.0
2022-01-29,Vestido com Fenda,,79.0
2022-08-27,Camiseta Estampada,,316.0
2022-03-24,Saia de Couro,82.0,
2022-01-07,Jaqueta Jeans,91.0,
2022-12-26,Luvas,99.0,59.0
2022-06-25,Saia Midi,,223.0
2022-07-13,Sutiã,,472.0
2022-06-09,Vestido Rodado,7.0,485.0
2022-12-03,Brinco,13.0,74.0
2022-11-25,Sapato,87.0,300.0
2022-09-04,Meia,96.0,313.0
2022-11-21,Vestido,24.0,229.0
2022-04-05,Calça,72.0,288.0
2022-09-08,Regata,,419.0
2022-12-10,Saia Longa,54.0,404.0
2022-06-06,Jaqueta Jeans,90.0,372.0
2022-06-25,Short Saia,34.0,
2022-09-09,Vestido,60.0,
2022-10-04,Sapato,25.0,204.0
2022-10-30,Casaco,16.0,374.0
2022-06-03,Sapato de Salto,62.0,
2022-03-22,Vestido Ciganinha,80.0,135.0
2022-09-22,Vestido Ciganinha,87.0,462.0
2022-07-08,Sapatilha,,171.0
2022-07-06,Cueca,46.0,310.0
2022-01-16,Colar,,294.0
2022-10-27,Sapatênis,66.0,205.0
2022-02-16,Blusa de Crochê,,
2022-04-03,Body,36.0,421.0
2022-11-07,Vestido Longo,57.0,
2022-02-11,Camisa Manga 3/4,,221.0
2022-11-21,Gravata,,486.0
2022-11-02,Sandalia,,167.0
2022-06-14,Suéter,62.0,81.0
2022-11-29,Sandalia,61.0,372.0
2022-07-04,Blusa Cropped,,247.0
2022-01-11,Vestido Ciganinha,,485.0
2022-02-17,Casaco,,190.0
2022-06-26,Vestido com Fenda,70.0,
2022-01-02,Macacão Curto,18.0,348.0
2022-01-27,Vestido,57.0,481.0
2022-10-10,Vestido Godê,,
2022-03-30,Saia Jeans,54.0,201.0
2022-08-06,Macacão,92.0,378.0
2022-07-20,Blusa de Tule,15.0,115.0
2022-06-12,Vestido Longo,31.0,
2022-03-08,Top,2.0,227.0
2022-09-07,Cinto,6.0,
2022-07-27,Vestido Midi,1.0,176.0
2022-10-31,Camisa Manga Curta,84.0,
2022-11-24,Vestido de Festa,,
2022-12-28,Blusa de Frio,85.0,
2022-09-23,Vestido de Festa,14.0,212.0
2022-02-05,Camisa Xadrez,95.0,193.0
2022-03-23,Body,97.0,271.0
2022-03-22,Camiseta Manga Longa,38.0,192.0
2022-06-04,Shorts,79.0,
2022-12-20,Short Saia,,
2022-01-28,Camisa,28.0,
2022-07-03,Blazer,73.0,233.0
2022-02-14,Jaqueta,62.0,124.0
2022-04-07,Saia Midi,,77.0
2022-11-18,Macacão Longo,94.0,
2022-12-29,Bermuda,,382.0
2022-06-02,Gravata,12.0,448.0
2022-10-05,Macacão,23.0,352.0
2022-06-22,Macacão,,
2022-11-13,Luvas,42.0,490.0
2022-10-25,Gravata,36.0,399.0
2022-09-24,Calça Social,,
2022-09-02,Macacão Longo,68.0,126.0
2022-01-27,Jaqueta Jeans,,
2022-11-29,Camisa Listrada,,67.0
2022-06-28,Gravata,42.0,242.0
2022-05-01,Camisa Manga 3/4,16.0,
2022-09-18,Top,81.0,68.0
2022-06-09,Sapatênis,78.0,150.0
2022-12-09,Moletom,48.0,
2022-10-30,Vestido Ciganinha,82.0,393.0
2022-08-27,Macacão Longo,34.0,74.0
2022-10-21,Vestido Godê,5.0,475.0
2022-07-28,Blusa de Tricot,,285.0
2022-02-21,Blusa de Frio,75.0,183.0
2022-07-04,Anel,,467.0
2022-05-03,Vestido Longo,,129.0
2022-03-01,Luvas,7.0,312.0
2022-01-30,Blusa de Alça,55.0,63.0
2022-07-07,Colar,29.0,139.0
2022-05-05,Gravata,,406.0
2022-07-23,Macacão,29.0,312.0
2022-05-06,Vestido,,70.0
2022-06-23,Vestido Longuete,91.0,449.0
2022-05-07,Sutiã,64.0,163.0
2022-05-02,Gravata,79.0,468.0
2022-05-27,Blusa de Crochê,,206.0
2022-09-29,Jaqueta de Couro,,106.0
2022-04-16,Suéter,25.0,253.0
2022-02-03,Botas,58.0,
2022-09-27,Macacão Curto,92.0,401.0
2022-09-30,Moletom,2.0,83.0
2022-07-09,Camiseta Básica,9.0,140.0
2022-05-02,Blusa de Tricot,,73.0
2022-03-01,Short Saia,17.0,
2023-01-01,Vestido Tubinho,75.0,376.0
2022-03-02,Blusa de Crochê,55.0,
2022-01-19,Luvas,,
2022-08-05,Tênis,,385.0
2022-04-12,Óculos,,175.0
2022-03-12,Camisa Listrada,,237.0
2022-05-06,Jaqueta Jeans,,292.0
2022-01-22,Cachecol,35.0,172.0
2022-01-26,Saia Plissada,17.0,263.0
2022-11-23,Blusa de Frio,,
2022-08-25,Colete,90.0,120.0
2022-10-30,Jaqueta de Couro,87.0,85.0
2022-02-18,Meia,40.0,119.0
2022-10-03,Macacão Curto,12.0,89.0
2022-01-21,Casaco,13.0,210.0
2022-04-13,Pulseira,27.0,229.0
2022-10-30,Blusa Ciganinha,,146.0
2022-05-24,Camisa Xadrez,9.0,
2022-10-09,Vestido Tubinho,72.0,432.0
2022-12-07,Relógio,39.0,309.0
2022-03-13,Mochila,55.0,171.0
2022-03-31,Blusa de Renda,75.0,312.0
2022-04-07,Camisa,17.0,373.0
2022-04-23,Camiseta,,
2022-07-18,Sandália Rasteira,,134.0
2022-02-02,Regata,,122.0
2022-03-09,Jaqueta Jeans,27.0,
2022-01-20,Short Saia,14.0,
2022-11-23,Vestido Longuete,,295.0
2022-07-18,Macacão,45.0,411.0
2022-05-29,Camiseta Estampada,9.0,467.0
2022-12-10,Sandalia,,452.0
2022-07-23,Macacão Longo,2.0,369.0
2022-11-22,Luvas,98.0,248.0
2022-09-26,Gravata,68.0,
2022-01-13,Jaqueta Jeans,,146.0
2022-11-21,Calça Legging,63.0,405.0
2022-10-05,Camiseta Básica,89.0,352.0
2022-12-08,Gravata,,294.0
2022-06-30,Vestido Tubinho,66.0,
2022-08-13,Regata Cavada,,72.0
2022-10-28,Vestido Chemise,,370.0
2022-11-28,Macacão Longo,75.0,
2022-07-28,Vestido Chemise,22.0,500.0
2022-08-03,Anel,67.0,194.0
2022-10-27,Anel,57.0,274.0
2022-11-20,Calça Social,72.0,414.0
2022-08-29,Body,,
2022-09-20,Blusa de Tule,53.0,233.0
2022-02-04,Camisa Polo,77.0,403.0
2022-02-14,Casaco,,
2022-01-28,Relógio,,338.0
2022-12-19,Sapato de Salto,8.0,299.0
2022-02-05,Camisa Jeans,76.0,74.0
2022-01-15,Vestido Tomara que Caia,93.0,124.0
2022-11-21,Macacão Longo,64.0,342.0
2022-08-08,Camiseta Manga Longa,20.0,440.0
2022-03-31,Regata Cavada,,
2022-08-04,Jaqueta,,470.0
2022-09-12,Saia de Couro,,400.0
2022-02-01,Camisa Social,,120.0
2022-08-24,Vestido Chemise,,478.0
2022-09-26,Saia Longa,,
2022-04-10,Camisa Polo,,334.0
2022-03-11,Top,87.0,86.0
2022-09-25,Blusa de Tricot,98.0,136.0
2022-01-07,Sapatilha,32.0,
2022-10-28,Camiseta,25.0,284.0
2022-09-04,Vestido de Festa,,414.0
2022-12-28,Suéter,39.0,
2022-06-28,Blusa Ciganinha,,155.0
2022-06-08,Saia,71.0,
2022-11-30,Saia de Couro,15.0,322.0
2022-06-20,Regata,,91.0
2022-07-29,Top,26.0,456.0
2022-01-18,Sandalia,1.0,
2022-05-10,Camisa Listrada,,335.0
2022-12-24,Blusa de Frio,29.0,150.0
2022-04-28,Blusa de Tule,13.0,416.0
2022-09-09,Blusa Manga Longa,,401.0
2022-09-05,Cueca,97.0,177.0
2022-12-06,Sapato,50.0,95.0
2022-01-06,Sapato de Salto,93.0,200.0
2022-03-15,Brinco,90.0,
2022-05-09,Vestido Transpassado,,117.0
2022-02-08,Blusa Manga Longa,51.0,305.0
2022-03-03,Macacão,90.0,116.0
2022-06-27,Sapato,10.0,489.0
2022-05-18,Brinco,,340.0
2022-09-19,Camisa Listrada,70.0,306.0
2022-11-25,Bermuda,99.0,105.0
2022-05-22,Vestido Rodado,18.0,
2022-02-28,Macacão Curto,,437.0
2022-12-06,Vestido Chemise,86.0,209.0
2022-11-21,Camisa Listrada,78.0,440.0
2022-08-14,Vestido Transpassado,,250.0
2022-04-11,Vestido de Festa,52.0,
2022-04-20,Sapatênis,32.0,482.0
2022-12-14,Cachecol,6.0,198.0
2022-12-06,Sapato,44.0,53.0
2022-07-21,Blusa,82.0,208.0
2022-06-27,Saia Plissada,87.0,
2022-09-18,Camisa Xadrez,,500.0
2022-02-12,Top,,455.0
2022-08-15,Regata,61.0,379.0
2022-02-13,Blusa de Tule,74.0,253.0
2022-10-26,Boné,,
2022-03-22,Blusa de Alça,31.0,423.0
2022-10-20,Saia Plissada,34.0,194.0
2022-09-09,Colete,11.0,306.0
2022-03-06,Calça Jeans,63.0,496.0
2022-12-26,Top,78.0,397.0
2022-02-12,Blusa Cropped,31.0,462.0
2022-08-05,Suéter,,122.0
2022-07-06,Óculos,92.0,240.0
2022-05-14,Vestido de Festa,57.0,159.0
2022-12-29,Camisa Social,98.0,277.0
2022-01-16,Jaqueta de Couro,87.0,491.0
2022-03-08,Regata,92.0,138.0
2022-10-01,Luvas,,234.0
2022-02-13,Lenço,,81.0
2022-10-19,Casaco,,69.0
2022-01-07,Anel,,187.0
2022-06-15,Anel,54.0,
2022-04-19,Saia Jeans,51.0,296.0
2022-03-21,Regata Cavada,58.0,
2022-12-27,Camisa Jeans,,
2022-09-26,Vestido Transpassado,20.0,328.0
2022-01-11,Saia,43.0,
2022-04-29,Macacão,33.0,
2022-11-19,Blusa Ciganinha,32.0,482.0
2022-12-25,Terno,,
2022-09-11,Sutiã,,216.0
2022-07-22,Saia,34.0,98.0
2022-12-27,Vestido Ciganinha,43.0,127.0
2022-08-17,Vestido Transpassado,83.0,
2022-03-22,Jaqueta Jeans,95.0,129.0
2022-01-31,Calça Legging,27.0,348.0
2022-06-30,Vestido Ciganinha,39.0,150.0
2022-10-12,Vestido Godê,37.0,
2022-04-21,Sapato Social,1.0,167.0
2022-08-17,Blazer,,
2022-03-22,Camisa,65.0,419.0
2022-12-27,Saia,50.0,
2022-05-09,Chinelo,16.0,449.0
2022-11-22,Sapato,65.0,361.0
2022-01-11,Relógio,8.0,360.0
2022-06-30,Calça Social,41.0,194.0
2022-08-16,Blusa,,
2022-03-09,Suéter,,
2022-11-09,Cardigan,,
2022-01-07,Camisa,,267.0
2022-03-28,Vestido Longuete,26.0,222.0
2022-02-14,Vestido Godê,,
2022-02-18,Jaqueta,95.0,299.0
2022-02-20,Tênis,40.0,88.0
2022-08-22,Moletom,91.0,318.0
2022-06-12,Moletom,73.0,380.0
2022-06-05,Sandália Rasteira,30.0,
2022-04-21,Short Saia,42.0,139.0
2022-03-20,Blusa,,240.0
2022-06-10,Camisa Listrada,43.0,
2022-11-02,Moletom,,378.0
2022-11-06,Vestido Curto,98.0,127.0
2022-03-08,Vestido Midi,21.0,477.0
2022-06-16,Calça Social,,95.0
2022-10-27,Meia,,59.0
2022-12-21,Cardigan,33.0,158.0
2022-05-08,Blusa de Tule,7.0,209.0
2022-08-12,Luvas,42.0,184.0
2022-07-22,Macacão Curto,,420.0
2022-10-27,Blusa Cropped,28.0,
2022-11-24,Chinelo,,173.0
2022-09-06,Blusa de Alça,,463.0
2022-08-05,Tênis,,361.0
2022-03-17,Camisa,76.0,254.0
2022-03-02,Relógio,,
2022-10-30,Short Saia,37.0,480.0
2022-10-06,Body,8.0,461.0
2022-04-25,Regata,,362.0
2022-02-22,Camisa,98.0,492.0
2022-05-27,Saia Longa,95.0,327.0
2022-12-07,Vestido Longuete,63.0,265.0
2022-06-16,Colete,,212.0
2022-02-21,Regata Cavada,60.0,249.0
2022-12-26,Suéter,83.0,171.0
2022-12-05,Cinto,,188.0
2022-04-20,Macacão Curto,,173.0
2022-10-31,Shorts,42.0,447.0
2022-11-15,Camisa,4.0,473.0
2022-10-14,Top,,341.0
2022-01-02,Vestido Tomara que Caia,79.0,153.0
2022-01-17,Bolsa,97.0,
2022-01-05,Camisa Manga Curta,72.0,257.0
2022-12-19,Sapatênis,25.0,
2022-11-07,Tênis,,441.0
2022-09-02,Anel,66.0,352.0
2022-03-03,Tênis,,252.0
2022-09-08,Mochila,57.0,422.0
2022-04-26,Terno,,176.0
2022-05-28,Óculos,21.0,311.0
2022-03-18,Shorts,11.0,121.0
2022-09-18,Camisa Manga 3/4,,452.0
2022-10-09,Calça Social,,444.0
2022-01-14,Calça Social,15.0,494.0
2022-07-11,Gravata,30.0,
2022-04-08,Brinco,,76.0
2022-07-19,Calça Jeans,,242.0
2022-06-23,Camisa Polo,63.0,267.0
2022-12-09,Relógio,87.0,273.0
2022-12-20,Calça Social,4.0,382.0
2022-05-26,Saia de Couro,30.0,456.0
2022-02-13,Vestido Tubinho,67.0,207.0
2022-11-03,Vestido Tubinho,79.0,
2022-09-02,Saia de Couro,11.0,
2022-01-23,Macacão,60.0,457.0
2022-10-17,Blusa,,149.0
2022-07-19,Tênis,4.0,
2022-11-14,Camiseta,41.0,447.0
2022-05-25,Camiseta,,293.0
2022-09-18,Cachecol,,139.0
2022-08-26,Saia Longa,98.0,91.0
2022-11-30,Camiseta Manga Longa,83.0,391.0
2022-07-25,Pulseira,,163.0
2022-01-20,Colete,4.0,
2022-01-19,Camisa Jeans,,276.0
2022-08-13,Tênis,89.0,269.0
2022-01-19,Pulseira,74.0,54.0
2022-10-10,Camiseta Estampada,25.0,385.0
2022-09-14,Gravata,77.0,
2022-07-02,Botas,,206.0
2022-10-16,Vestido Tubinho,16.0,67.0
2022-01-08,Camisa Listrada,,398.0
2022-11-10,Calça,,210.0
2022-01-04,Vestido Midi,59.0,455.0
2022-02-24,Camisa Polo,59.0,453.0
2022-08-05,Terno,3.0,199.0
2022-03-17,Top,,378.0
2022-08-13,Top,36.0,161.0
2022-11-02,Camisa Xadrez,41.0,92.0
2022-12-25,Colar,,218.0
2022-01-15,Regata,,357.0
2022-04-25,Sapato de Salto,69.0,174.0
2022-12-31,Camisa Social,,328.0
2022-10-01,Anel,,217.0
2022-11-06,Vestido Longuete,56.0,150.0
2022-07-03,Jaqueta,83.0,
2022-04-08,Jaqueta de Couro,9.0,303.0
2022-02-21,Sandália de Salto,,447.0
2022-11-08,Blusa de Frio,82.0,
2022-12-14,Bolsa,,60.0
2022-11-08,Regata,21.0,493.0
2022-06-30,Calça Social,88.0,497.0
2022-08-03,Blusa,61.0,498.0
2022-12-28,Cinto,20.0,456.0
2022-03-08,Saia Jeans,14.0,352.0
2022-10-23,Tênis,4.0,111.0
2022-03-06,Shorts,6.0,425.0
2022-07-09,Calça Legging,73.0,86.0
2022-02-04,Cinto,46.0,232.0
2022-03-08,Camiseta Manga Longa,70.0,442.0
2022-11-19,Chinelo,89.0,176.0
2022-12-31,Blazer,48.0,144.0
2022-06-15,Pulseira,,187.0
2022-05-14,Camisa Listrada,52.0,297.0
2022-04-11,Camiseta Estampada,,
2022-09-21,Sandalia,46.0,168.0
2022-03-18,Vestido,43.0,96.0
2022-07-02,Camisa Xadrez,29.0,
2022-06-12,Vestido Tomara que Caia,51.0,349.0
2022-11-01,Cinto,35.0,227.0
2022-10-27,Saia de Couro,58.0,314.0
2022-04-20,Cueca,75.0,
2022-08-24,Blusa de Tule,6.0,316.0
2022-10-25,Sutiã,52.0,241.0
2022-06-16,Sapato,,
2022-09-11,Tênis,31.0,350.0
2022-12-15,Cardigan,,98.0
2022-07-14,Macacão Curto,3.0,
2022-11-25,Camisa Listrada,,495.0
2022-12-26,Camiseta,71.0,78.0
2022-11-03,Blusa Ciganinha,49.0,
2022-10-20,Sapato Social,100.0,340.0
2022-01-22,Body,67.0,191.0
2022-12-29,Blusa de Tule,,
2022-06-02,Camisa,85.0,148.0
2022-07-05,Camisa Xadrez,,
2022-09-11,Gravata,67.0,268.0
2022-12-24,Sapatilha,,244.0
2022-07-24,Camisa Jeans,,
2022-09-23,Macacão Longo,,409.0
2022-02-02,Bolsa,36.0,429.0
2022-01-10,Jaqueta,21.0,325.0
2022-04-13,Terno,,275.0
2022-02-12,Pulseira,,
